seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
780,135,H1087,3,BQM4808A,Bay48-S-8,106,149,123,26,43,True,True,ALLOCATED,-37.67
800,836,H1087,15,PPT0051A,0东-2,91,120,112,8,29,True,True,ALLOCATED,-4.0
799,826,H1087,4,BQM4810A,Bay48-S-10,96,125,112,13,29,True,True,ALLOCATED,-11.34
834,123,H1087,31,PPT1007A,Bay10-S-13,93,115,107,8,22,True,True,ALLOCATED,-3.27
835,133,H1088,7,BQM4853A,Bay48-N-3,295,317,107,210,22,True,True,ALLOCATED,-408.06
813,824,H1087,14,PPT0004A,0西-7,77,104,113,0,27,True,True,ALLOCATED,14.85
818,834,H1087,35,PPT1011A,Bay10-S-21,118,143,112,31,25,True,True,ALLOCATED,-50.56
763,629,H1087,43,PPT1056A,Bay10-N-12,171,203,132,71,32,True,True,ALLOCATED,-128.31
764,639,H1087,34,PPT1010A,Bay10-S-19,228,260,132,128,32,True,True,ALLOCATED,-241.91
851,144,H1088,8,BQM4503A,Bay45-S-3,223,238,102,136,15,True,True,ALLOCATED,-259.12
806,282,H1088,28,PPT1004A,Bay10-S-7,80,110,117,0,30,True,True,ALLOCATED,14.98
801,292,H1087,44,PPT1057A,Bay10-N-14,80,110,118,0,30,True,True,ALLOCATED,15.65
785,122,H1087,46,PPT1059A,Bay10-N-18,96,124,127,0,28,True,True,ALLOCATED,12.45
786,132,H1087,33,PPT1009A,Bay10-S-17,89,117,127,0,28,True,True,ALLOCATED,13.75
697,683,H1088,44,PPT1057A,Bay10-N-14,110,134,161,0,24,True,True,ALLOCATED,18.92
698,693,H1088,34,PPT1010A,Bay10-S-19,260,284,161,123,24,True,True,ALLOCATED,-231.64
826,823,H1088,43,PPT1056A,Bay10-N-12,203,230,111,119,27,True,True,ALLOCATED,-224.8
827,833,H1087,36,PPT1012A,Bay10-S-23,98,122,111,11,24,True,True,ALLOCATED,-10.53
814,112,H1087,15,PPT0051A,0东-2,120,138,112,26,18,True,True,ALLOCATED,-39.85
855,834,H1088,46,PPT1059A,Bay10-N-18,124,143,108,35,19,True,True,ALLOCATED,-58.74
854,824,H1088,16,PPT0052A,0东-4,139,158,108,50,19,True,True,ALLOCATED,-87.93
755,269,H1088,30,PPT1006A,Bay10-S-11,83,112,139,0,29,True,True,ALLOCATED,17.48
756,279,H1088,3,BQM4808A,Bay48-S-8,149,178,139,39,29,True,True,ALLOCATED,-64.46
736,101,H1087,63,PPT0862A,Bay8-N-24,83,111,148,0,28,True,True,ALLOCATED,17.27
