,,20,20,,,753,161,14.057,15.486,37,217.686702,43294,43331,43331,0,-38,8
,,20,21,,,754,171,20.177,15.486,37,312.461022,43256,43293,43331,-38,0,8
,,20,22,,,528,182,12.25,9.2,37,112.7,43309,43346,43397,-51,0,6
,,20,21,,,502,192,16.9,9.2,37,155.48,43315,43352,43403,-51,0,6
,,20,21,,,433,631,16.117,19.25,37,310.25225,43336,43373,43424,-51,0,6
,,20,21,,,432,621,18.334,19.25,37,352.9295,43336,43373,43424,-51,0,6
,,36,21,,,408,801,28.614,19.075,37,545.81205,44073,44110,43439,671,-723,9
,,33,21,,,407,801,28.614,19.075,37,545.81205,44075,44112,43440,672,-724,9
,,20,22,,,340,631,16.117,19.25,37,310.25225,43392,43429,43480,-51,0,6
,,20,22,,,339,621,18.334,19.25,37,352.9295,43392,43429,43480,-51,0,6
,,20,20,,,170,684,14.7,20.0,37,294.0,43441,43478,43530,-52,0,12
,,20,21,,,171,694,14.7,20.0,37,294.0,43441,43478,43529,-51,0,12
,,20,20,,,120,654,19.2,15.1,37,289.92,43464,43501,43550,-49,0,27
,,36,21,,,119,644,22.9,15.1,37,345.79,44111,44148,43550,598,-647,27
,,20,20,,,129,143,13.809,15.686,37,216.607974,43463,43500,43549,-49,0,7
,,20,22,,,130,153,18.919,15.5,37,293.2445,43463,43500,43549,-49,0,7
,,20,22,,,107,271,17.8,16.0,37,284.8,43464,43501,43561,-60,0,6
,,20,22,,,106,261,20.1,16.0,37,321.6,43464,43501,43561,-60,0,6
,,18,20,,,13,124,18.618,14.354,37,267.242772,43512,43549,43599,-50,0,10
,,36,21,,,14,134,22.828,14.354,37,327.673112,43557,43594,43599,-5,-45,10
,,20,21,,,6,271,17.8,16.0,37,284.8,43513,43550,43610,-60,0,6
,,20,21,,,5,261,20.1,16.0,37,321.6,43513,43550,43610,-60,0,6
,,20,20,,,880,101,13.007,16.37,36,212.92459,43304,43340,43265,75,-113,1
